ScoreID,Student,Instrument,ScoreGroup,Description,JudgeID,Score,RecordingPath
2308506,118640,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316762,118640,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316763,118640,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,19,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2308507,118640,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316764,118640,Bb Clarinet,Technical Etude,Tone Quality,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,18,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2308508,118640,Bb Clarinet,Technical Etude,Tone Quality,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,14,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2308509,118640,Bb Clarinet,Technical Etude,Note Accuracy,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316765,118640,Bb Clarinet,Technical Etude,Note Accuracy,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316766,118640,Bb Clarinet,Technical Etude,Rhythmic Accuracy,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2308510,118640,Bb Clarinet,Technical Etude,Rhythmic Accuracy,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2308511,118640,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316767,118640,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,18,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316768,118640,Bb Clarinet,Chromatic Scale,Chromatic Scale,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,13,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246795,118640,Bb Clarinet,Chromatic Scale,Chromatic Scale,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316769,118640,Bb Clarinet,Major Scales,G,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246796,118640,Bb Clarinet,Major Scales,G,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246797,118640,Bb Clarinet,Major Scales,C,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316770,118640,Bb Clarinet,Major Scales,C,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246798,118640,Bb Clarinet,Major Scales,F,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316771,118640,Bb Clarinet,Major Scales,F,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316772,118640,Bb Clarinet,Major Scales,Bb,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246799,118640,Bb Clarinet,Major Scales,Bb,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316773,118640,Bb Clarinet,Major Scales,Eb,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,11,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246800,118640,Bb Clarinet,Major Scales,Eb,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246801,118640,Bb Clarinet,Major Scales,Ab,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316774,118640,Bb Clarinet,Major Scales,Ab,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316775,118640,Bb Clarinet,Major Scales,Db,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,2,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2246802,118640,Bb Clarinet,Major Scales,Db,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,2,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2314422,118640,Bb Clarinet,Sight-Reading,Tone Quality,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316776,118640,Bb Clarinet,Sight-Reading,Tone Quality,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2314423,118640,Bb Clarinet,Sight-Reading,Note Accuracy,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,0,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316777,118640,Bb Clarinet,Sight-Reading,Note Accuracy,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316778,118640,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2314424,118640,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,0,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2316779,118640,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",d1f281fa-991b-4ec8-ada0-2ac0d082eb5b,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2314425,118640,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",07A4CB20-B1DC-4735-8AF5-AB2EE743ADB7,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118640_d9b722e6.mp3
2257162,118680,Oboe,Lyrical Etude,Tone Quality,26ed2ece-f56b-4046-9857-6b61cfa7b63e,17,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324542,118680,Oboe,Lyrical Etude,Tone Quality,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324543,118680,Oboe,Lyrical Etude,Note Accuracy,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257163,118680,Oboe,Lyrical Etude,Note Accuracy,26ed2ece-f56b-4046-9857-6b61cfa7b63e,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257164,118680,Oboe,Lyrical Etude,Rhythmic Accuracy,26ed2ece-f56b-4046-9857-6b61cfa7b63e,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324544,118680,Oboe,Lyrical Etude,Rhythmic Accuracy,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257165,118680,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",26ed2ece-f56b-4046-9857-6b61cfa7b63e,14,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324545,118680,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",01ED9F63-825D-49AC-8DBB-E3A852AEE41E,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324550,118680,Oboe,Technical Etude,Tone Quality,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257195,118680,Oboe,Technical Etude,Tone Quality,26ed2ece-f56b-4046-9857-6b61cfa7b63e,16,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257196,118680,Oboe,Technical Etude,Note Accuracy,26ed2ece-f56b-4046-9857-6b61cfa7b63e,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324551,118680,Oboe,Technical Etude,Note Accuracy,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324552,118680,Oboe,Technical Etude,Rhythmic Accuracy,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257197,118680,Oboe,Technical Etude,Rhythmic Accuracy,26ed2ece-f56b-4046-9857-6b61cfa7b63e,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324553,118680,Oboe,Technical Etude,"Musicality, Tempo & Style",01ED9F63-825D-49AC-8DBB-E3A852AEE41E,18,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257198,118680,Oboe,Technical Etude,"Musicality, Tempo & Style",26ed2ece-f56b-4046-9857-6b61cfa7b63e,16,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257203,118680,Oboe,Chromatic Scale,Chromatic Scale,26ed2ece-f56b-4046-9857-6b61cfa7b63e,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324554,118680,Oboe,Chromatic Scale,Chromatic Scale,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324555,118680,Oboe,Major Scales,G,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257221,118680,Oboe,Major Scales,G,26ed2ece-f56b-4046-9857-6b61cfa7b63e,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257222,118680,Oboe,Major Scales,C,26ed2ece-f56b-4046-9857-6b61cfa7b63e,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324556,118680,Oboe,Major Scales,C,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324557,118680,Oboe,Major Scales,F,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257223,118680,Oboe,Major Scales,F,26ed2ece-f56b-4046-9857-6b61cfa7b63e,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257224,118680,Oboe,Major Scales,Bb,26ed2ece-f56b-4046-9857-6b61cfa7b63e,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324558,118680,Oboe,Major Scales,Bb,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324559,118680,Oboe,Major Scales,Eb,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257225,118680,Oboe,Major Scales,Eb,26ed2ece-f56b-4046-9857-6b61cfa7b63e,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324560,118680,Oboe,Major Scales,Ab,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257226,118680,Oboe,Major Scales,Ab,26ed2ece-f56b-4046-9857-6b61cfa7b63e,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257231,118680,Oboe,Major Scales,Db,26ed2ece-f56b-4046-9857-6b61cfa7b63e,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324561,118680,Oboe,Major Scales,Db,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324562,118680,Oboe,Sight-Reading,Tone Quality,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257238,118680,Oboe,Sight-Reading,Tone Quality,26ed2ece-f56b-4046-9857-6b61cfa7b63e,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324563,118680,Oboe,Sight-Reading,Note Accuracy,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257239,118680,Oboe,Sight-Reading,Note Accuracy,26ed2ece-f56b-4046-9857-6b61cfa7b63e,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257240,118680,Oboe,Sight-Reading,Rhythmic Accuracy,26ed2ece-f56b-4046-9857-6b61cfa7b63e,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324564,118680,Oboe,Sight-Reading,Rhythmic Accuracy,01ED9F63-825D-49AC-8DBB-E3A852AEE41E,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2257241,118680,Oboe,Sight-Reading,"Musicallity, Tempo & Style",26ed2ece-f56b-4046-9857-6b61cfa7b63e,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2324565,118680,Oboe,Sight-Reading,"Musicallity, Tempo & Style",01ED9F63-825D-49AC-8DBB-E3A852AEE41E,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118680.mp3
2323171,118684,Trombone,Lyrical Etude,Tone Quality,DE3567FE-3409-4B0B-B08C-869B5A17802C,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250155,118684,Trombone,Lyrical Etude,Tone Quality,c055dc1b-d554-47dc-8367-0993892d31af,18,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250156,118684,Trombone,Lyrical Etude,Note Accuracy,c055dc1b-d554-47dc-8367-0993892d31af,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323172,118684,Trombone,Lyrical Etude,Note Accuracy,DE3567FE-3409-4B0B-B08C-869B5A17802C,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323173,118684,Trombone,Lyrical Etude,Rhythmic Accuracy,DE3567FE-3409-4B0B-B08C-869B5A17802C,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250157,118684,Trombone,Lyrical Etude,Rhythmic Accuracy,c055dc1b-d554-47dc-8367-0993892d31af,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323174,118684,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",DE3567FE-3409-4B0B-B08C-869B5A17802C,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250158,118684,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",c055dc1b-d554-47dc-8367-0993892d31af,19,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250159,118684,Trombone,Technical Etude,Tone Quality,c055dc1b-d554-47dc-8367-0993892d31af,17,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323175,118684,Trombone,Technical Etude,Tone Quality,DE3567FE-3409-4B0B-B08C-869B5A17802C,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323176,118684,Trombone,Technical Etude,Note Accuracy,DE3567FE-3409-4B0B-B08C-869B5A17802C,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250160,118684,Trombone,Technical Etude,Note Accuracy,c055dc1b-d554-47dc-8367-0993892d31af,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250161,118684,Trombone,Technical Etude,Rhythmic Accuracy,c055dc1b-d554-47dc-8367-0993892d31af,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323177,118684,Trombone,Technical Etude,Rhythmic Accuracy,DE3567FE-3409-4B0B-B08C-869B5A17802C,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323178,118684,Trombone,Technical Etude,"Musicality, Tempo & Style",DE3567FE-3409-4B0B-B08C-869B5A17802C,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250162,118684,Trombone,Technical Etude,"Musicality, Tempo & Style",c055dc1b-d554-47dc-8367-0993892d31af,18,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323179,118684,Trombone,Chromatic Scale,Chromatic Scale,DE3567FE-3409-4B0B-B08C-869B5A17802C,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250163,118684,Trombone,Chromatic Scale,Chromatic Scale,c055dc1b-d554-47dc-8367-0993892d31af,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323180,118684,Trombone,Major Scales,G,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250164,118684,Trombone,Major Scales,G,c055dc1b-d554-47dc-8367-0993892d31af,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250165,118684,Trombone,Major Scales,C,c055dc1b-d554-47dc-8367-0993892d31af,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323181,118684,Trombone,Major Scales,C,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250166,118684,Trombone,Major Scales,F,c055dc1b-d554-47dc-8367-0993892d31af,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323182,118684,Trombone,Major Scales,F,DE3567FE-3409-4B0B-B08C-869B5A17802C,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323183,118684,Trombone,Major Scales,Bb,DE3567FE-3409-4B0B-B08C-869B5A17802C,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250167,118684,Trombone,Major Scales,Bb,c055dc1b-d554-47dc-8367-0993892d31af,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250168,118684,Trombone,Major Scales,Eb,c055dc1b-d554-47dc-8367-0993892d31af,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323184,118684,Trombone,Major Scales,Eb,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250169,118684,Trombone,Major Scales,Ab,c055dc1b-d554-47dc-8367-0993892d31af,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323185,118684,Trombone,Major Scales,Ab,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2250170,118684,Trombone,Major Scales,Db,c055dc1b-d554-47dc-8367-0993892d31af,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323186,118684,Trombone,Major Scales,Db,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2269803,118684,Trombone,Sight-Reading,Tone Quality,c055dc1b-d554-47dc-8367-0993892d31af,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323187,118684,Trombone,Sight-Reading,Tone Quality,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2269804,118684,Trombone,Sight-Reading,Note Accuracy,c055dc1b-d554-47dc-8367-0993892d31af,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323188,118684,Trombone,Sight-Reading,Note Accuracy,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323189,118684,Trombone,Sight-Reading,Rhythmic Accuracy,DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2269805,118684,Trombone,Sight-Reading,Rhythmic Accuracy,c055dc1b-d554-47dc-8367-0993892d31af,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2323190,118684,Trombone,Sight-Reading,"Musicallity, Tempo & Style",DE3567FE-3409-4B0B-B08C-869B5A17802C,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2269806,118684,Trombone,Sight-Reading,"Musicallity, Tempo & Style",c055dc1b-d554-47dc-8367-0993892d31af,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118684.mp3
2304124,118686,Trumpet,Lyrical Etude,Tone Quality,bb6058bd-ca1f-4b26-b6c9-cc0680be2997,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315017,118686,Trumpet,Lyrical Etude,Tone Quality,329A461B-DD6B-4F17-BF1E-48982AC3A83D,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315018,118686,Trumpet,Lyrical Etude,Note Accuracy,329A461B-DD6B-4F17-BF1E-48982AC3A83D,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2304125,118686,Trumpet,Lyrical Etude,Note Accuracy,bb6058bd-ca1f-4b26-b6c9-cc0680be2997,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2304126,118686,Trumpet,Lyrical Etude,Rhythmic Accuracy,bb6058bd-ca1f-4b26-b6c9-cc0680be2997,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315019,118686,Trumpet,Lyrical Etude,Rhythmic Accuracy,329A461B-DD6B-4F17-BF1E-48982AC3A83D,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2304127,118686,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",bb6058bd-ca1f-4b26-b6c9-cc0680be2997,11,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315020,118686,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",329A461B-DD6B-4F17-BF1E-48982AC3A83D,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315021,118686,Trumpet,Technical Etude,Tone Quality,329A461B-DD6B-4F17-BF1E-48982AC3A83D,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2304128,118686,Trumpet,Technical Etude,Tone Quality,bb6058bd-ca1f-4b26-b6c9-cc0680be2997,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2304129,118686,Trumpet,Technical Etude,Note Accuracy,bb6058bd-ca1f-4b26-b6c9-cc0680be2997,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315022,118686,Trumpet,Technical Etude,Note Accuracy,329A461B-DD6B-4F17-BF1E-48982AC3A83D,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315023,118686,Trumpet,Technical Etude,Rhythmic Accuracy,329A461B-DD6B-4F17-BF1E-48982AC3A83D,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2304130,118686,Trumpet,Technical Etude,Rhythmic Accuracy,bb6058bd-ca1f-4b26-b6c9-cc0680be2997,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2315024,118686,Trumpet,Technical Etude,"Musicality, Tempo & Style",329A461B-DD6B-4F17-BF1E-48982AC3A83D,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
2304131,118686,Trumpet,Technical Etude,"Musicality, Tempo & Style",bb6058bd-ca1f-4b26-b6c9-cc0680be2997,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/118686.mp3
