ScoreID,Student,Instrument,ScoreGroup,Description,Score,RecordingPath
1509240,89917,Percussion,Chromatic Scale,Chromatic Scale,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509244,89917,Percussion,Major Scales,G,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509245,89917,Percussion,Major Scales,C,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509249,89917,Percussion,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509252,89917,Percussion,Major Scales,Bb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509253,89917,Percussion,Major Scales,Eb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509254,89917,Percussion,Major Scales,Ab,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509263,89917,Percussion,Major Scales,Db,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509268,89917,Percussion,Reading-Mallet,Note Accuracy & Tone,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509269,89917,Percussion,Reading-Mallet,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509270,89917,Percussion,Reading-Mallet,"Musicality, Tempo & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509279,89917,Percussion,Reading-Snare,Note Accuracy & Tone,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509280,89917,Percussion,Reading-Snare,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1509281,89917,Percussion,Reading-Snare,"Musicality, Tempo, & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89917.mp3
1524313,89918,Bb Clarinet,Lyrical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524314,89918,Bb Clarinet,Lyrical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524315,89918,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524316,89918,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524318,89918,Bb Clarinet,Technical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524319,89918,Bb Clarinet,Technical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524320,89918,Bb Clarinet,Technical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524321,89918,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524325,89918,Bb Clarinet,Chromatic Scale,Chromatic Scale,13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524330,89918,Bb Clarinet,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524331,89918,Bb Clarinet,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524332,89918,Bb Clarinet,Major Scales,F,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524334,89918,Bb Clarinet,Major Scales,Bb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524335,89918,Bb Clarinet,Major Scales,Eb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524340,89918,Bb Clarinet,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524341,89918,Bb Clarinet,Major Scales,Db,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524365,89918,Bb Clarinet,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524366,89918,Bb Clarinet,Sight-Reading,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524367,89918,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1524368,89918,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89918.mp3
1540488,89919,Trombone,Lyrical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540489,89919,Trombone,Lyrical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540490,89919,Trombone,Lyrical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540491,89919,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540496,89919,Trombone,Technical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540497,89919,Trombone,Technical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540498,89919,Trombone,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540499,89919,Trombone,Technical Etude,"Musicality, Tempo & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540503,89919,Trombone,Chromatic Scale,Chromatic Scale,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540510,89919,Trombone,Major Scales,G,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540511,89919,Trombone,Major Scales,C,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540512,89919,Trombone,Major Scales,F,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540521,89919,Trombone,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540523,89919,Trombone,Major Scales,Eb,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540529,89919,Trombone,Major Scales,Ab,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540530,89919,Trombone,Major Scales,Db,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540531,89919,Trombone,Sight-Reading,Tone Quality,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540532,89919,Trombone,Sight-Reading,Note Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540535,89919,Trombone,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1540536,89919,Trombone,Sight-Reading,"Musicallity, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89919.mp3
1552288,89921,Flute,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552289,89921,Flute,Lyrical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552290,89921,Flute,Lyrical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552291,89921,Flute,Lyrical Etude,"Musicallity, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552292,89921,Flute,Technical Etude,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552293,89921,Flute,Technical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552294,89921,Flute,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552295,89921,Flute,Technical Etude,"Musicality, Tempo & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552296,89921,Flute,Chromatic Scale,Chromatic Scale,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552297,89921,Flute,Major Scales,G,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552298,89921,Flute,Major Scales,C,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552299,89921,Flute,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552300,89921,Flute,Major Scales,Bb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552301,89921,Flute,Major Scales,Eb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552302,89921,Flute,Major Scales,Ab,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552303,89921,Flute,Major Scales,Db,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552304,89921,Flute,Sight-Reading,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552305,89921,Flute,Sight-Reading,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552306,89921,Flute,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1552307,89921,Flute,Sight-Reading,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89921.mp3
1535769,89924,Flute,Lyrical Etude,Tone Quality,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535770,89924,Flute,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535771,89924,Flute,Lyrical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535772,89924,Flute,Lyrical Etude,"Musicallity, Tempo & Style",13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535776,89924,Flute,Technical Etude,Tone Quality,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535777,89924,Flute,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535778,89924,Flute,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535779,89924,Flute,Technical Etude,"Musicality, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535781,89924,Flute,Chromatic Scale,Chromatic Scale,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535782,89924,Flute,Major Scales,G,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535783,89924,Flute,Major Scales,C,13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535985,89924,Flute,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535986,89924,Flute,Major Scales,Bb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535987,89924,Flute,Major Scales,Eb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535988,89924,Flute,Major Scales,Ab,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1535989,89924,Flute,Major Scales,Db,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1536007,89924,Flute,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1536008,89924,Flute,Sight-Reading,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1536009,89924,Flute,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1536010,89924,Flute,Sight-Reading,"Musicallity, Tempo & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89924.mp3
1509286,89935,Percussion,Mallet Etude,Note Accuracy & Tone,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509287,89935,Percussion,Mallet Etude,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509288,89935,Percussion,Mallet Etude,"Musicality, Tempo, & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509289,89935,Percussion,Snare Etude,Rudimental Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509290,89935,Percussion,Snare Etude,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509291,89935,Percussion,Snare Etude,"Musicality, Tempo, & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509292,89935,Percussion,Timpani Etude,Tuning Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509293,89935,Percussion,Timpani Etude,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509294,89935,Percussion,Timpani Etude,"Musicality, Tempo, & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509299,89935,Percussion,Chromatic Scale,Chromatic Scale,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509300,89935,Percussion,Major Scales,G,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509301,89935,Percussion,Major Scales,C,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509302,89935,Percussion,Major Scales,F,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509303,89935,Percussion,Major Scales,Bb,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509304,89935,Percussion,Major Scales,Eb,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509305,89935,Percussion,Major Scales,Ab,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509306,89935,Percussion,Major Scales,Db,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509307,89935,Percussion,Reading-Mallet,Note Accuracy & Tone,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509308,89935,Percussion,Reading-Mallet,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509309,89935,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509310,89935,Percussion,Reading-Snare,Note Accuracy & Tone,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509311,89935,Percussion,Reading-Snare,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1509312,89935,Percussion,Reading-Snare,"Musicality, Tempo, & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89935.mp3
1499582,89939,Euphonium,Lyrical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499583,89939,Euphonium,Lyrical Etude,Note Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499584,89939,Euphonium,Lyrical Etude,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499585,89939,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499586,89939,Euphonium,Technical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499587,89939,Euphonium,Technical Etude,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499588,89939,Euphonium,Technical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499589,89939,Euphonium,Technical Etude,"Musicality, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499590,89939,Euphonium,Chromatic Scale,Chromatic Scale,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499591,89939,Euphonium,Major Scales,G,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499592,89939,Euphonium,Major Scales,C,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499593,89939,Euphonium,Major Scales,F,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499594,89939,Euphonium,Major Scales,Bb,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499595,89939,Euphonium,Major Scales,Eb,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499596,89939,Euphonium,Major Scales,Ab,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499597,89939,Euphonium,Major Scales,Db,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499598,89939,Euphonium,Sight-Reading,Tone Quality,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499599,89939,Euphonium,Sight-Reading,Note Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499600,89939,Euphonium,Sight-Reading,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1499601,89939,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89939.mp3
1523999,89949,Bb Clarinet,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524000,89949,Bb Clarinet,Lyrical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524001,89949,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524004,89949,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524007,89949,Bb Clarinet,Technical Etude,Tone Quality,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524008,89949,Bb Clarinet,Technical Etude,Note Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524009,89949,Bb Clarinet,Technical Etude,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524010,89949,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524015,89949,Bb Clarinet,Chromatic Scale,Chromatic Scale,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524016,89949,Bb Clarinet,Major Scales,G,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524017,89949,Bb Clarinet,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524021,89949,Bb Clarinet,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524022,89949,Bb Clarinet,Major Scales,Bb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524024,89949,Bb Clarinet,Major Scales,Eb,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524025,89949,Bb Clarinet,Major Scales,Ab,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524026,89949,Bb Clarinet,Major Scales,Db,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524027,89949,Bb Clarinet,Sight-Reading,Tone Quality,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524032,89949,Bb Clarinet,Sight-Reading,Note Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524033,89949,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1524034,89949,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89949.mp3
1543452,89970,Oboe,Lyrical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543453,89970,Oboe,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543454,89970,Oboe,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543455,89970,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543461,89970,Oboe,Technical Etude,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543462,89970,Oboe,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543463,89970,Oboe,Technical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543464,89970,Oboe,Technical Etude,"Musicality, Tempo & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543469,89970,Oboe,Chromatic Scale,Chromatic Scale,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543492,89970,Oboe,Major Scales,G,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543493,89970,Oboe,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543494,89970,Oboe,Major Scales,F,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543497,89970,Oboe,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543499,89970,Oboe,Major Scales,Eb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543500,89970,Oboe,Major Scales,Ab,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543501,89970,Oboe,Major Scales,Db,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543503,89970,Oboe,Sight-Reading,Tone Quality,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543504,89970,Oboe,Sight-Reading,Note Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543505,89970,Oboe,Sight-Reading,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1543506,89970,Oboe,Sight-Reading,"Musicallity, Tempo & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89970.mp3
1520285,89972,Alto Saxophone,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
1520286,89972,Alto Saxophone,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
1520287,89972,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
1520288,89972,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
1520292,89972,Alto Saxophone,Technical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
1520293,89972,Alto Saxophone,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
1520294,89972,Alto Saxophone,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
1520295,89972,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/89972.mp3
