ScoreID,Student,Instrument,ScoreGroup,Description,Score
914955,54089,Trombone,Major Scales,Bb,11
914956,54089,Trombone,Major Scales,B,7
914957,54089,Trombone,Major Scales,C,6
914958,54089,Trombone,Major Scales,Db,6
914959,54089,Trombone,Major Scales,D,7
914960,54089,Trombone,Major Scales,Eb,7
914961,54089,Trombone,Major Scales,E,6
914962,54089,Trombone,Major Scales,F,7
914963,54089,Trombone,Major Scales,Gb,6
914964,54089,Trombone,Sight-Reading,Tone Quality,4
914965,54089,Trombone,Sight-Reading,Note Accuracy,3
914966,54089,Trombone,Sight-Reading,Rhythmic Accuracy,2
914967,54089,Trombone,Sight-Reading,"Musicallity, Tempo & Style",4
866705,54096,Alto Saxophone,Lyrical Etude,Tone Quality,17
866706,54096,Alto Saxophone,Lyrical Etude,Note Accuracy,9
866707,54096,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8
866708,54096,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",15
866709,54096,Alto Saxophone,Technical Etude,Tone Quality,17
866710,54096,Alto Saxophone,Technical Etude,Note Accuracy,7
866711,54096,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8
866712,54096,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",17
866713,54096,Alto Saxophone,Chromatic Scale,Chromatic Scale,15
866714,54096,Alto Saxophone,Major Scales,G,9
866715,54096,Alto Saxophone,Major Scales,Ab,9
866716,54096,Alto Saxophone,Major Scales,A,8
866717,54096,Alto Saxophone,Major Scales,Bb,5
866718,54096,Alto Saxophone,Major Scales,B,5
866719,54096,Alto Saxophone,Major Scales,C,5
866720,54096,Alto Saxophone,Major Scales,Db,10
866721,54096,Alto Saxophone,Major Scales,D,9
866722,54096,Alto Saxophone,Major Scales,Eb,10
866723,54096,Alto Saxophone,Major Scales,E,9
866724,54096,Alto Saxophone,Major Scales,F,10
866725,54096,Alto Saxophone,Major Scales,Gb,10
866726,54096,Alto Saxophone,Sight-Reading,Tone Quality,8
866727,54096,Alto Saxophone,Sight-Reading,Note Accuracy,8
866728,54096,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,8
866729,54096,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",7
865050,54097,French Horn,Lyrical Etude,Tone Quality,13
865051,54097,French Horn,Lyrical Etude,Note Accuracy,2
865052,54097,French Horn,Lyrical Etude,Rhythmic Accuracy,4
865053,54097,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",9
865054,54097,French Horn,Technical Etude,Tone Quality,14
865055,54097,French Horn,Technical Etude,Note Accuracy,4
865056,54097,French Horn,Technical Etude,Rhythmic Accuracy,6
865057,54097,French Horn,Technical Etude,"Musicallity, Tempo & Style",10
865058,54097,French Horn,Chromatic Scale,Chromatic Scale,3
865059,54097,French Horn,Major Scales,G,6
865060,54097,French Horn,Major Scales,Ab,5
865061,54097,French Horn,Major Scales,A,5
865062,54097,French Horn,Major Scales,Bb,5
865063,54097,French Horn,Major Scales,B,4
865064,54097,French Horn,Major Scales,C,4
865065,54097,French Horn,Major Scales,Db,5
865066,54097,French Horn,Major Scales,D,3
865067,54097,French Horn,Major Scales,Eb,3
865068,54097,French Horn,Major Scales,E,0
865069,54097,French Horn,Major Scales,F,0
865070,54097,French Horn,Major Scales,Gb,0
865071,54097,French Horn,Sight-Reading,Tone Quality,6
865072,54097,French Horn,Sight-Reading,Note Accuracy,5
865073,54097,French Horn,Sight-Reading,Rhythmic Accuracy,4
865074,54097,French Horn,Sight-Reading,"Musicallity, Tempo & Style",5
941820,54098,Bass Trombone,Lyrical Etude,Tone Quality,13
941821,54098,Bass Trombone,Lyrical Etude,Note Accuracy,7
941822,54098,Bass Trombone,Lyrical Etude,Rhythmic Accuracy,7
941823,54098,Bass Trombone,Lyrical Etude,"Musicallity, Tempo & Style",13
941824,54098,Bass Trombone,Technical Etude,Tone Quality,12
941825,54098,Bass Trombone,Technical Etude,Note Accuracy,7
941826,54098,Bass Trombone,Technical Etude,Rhythmic Accuracy,8
941827,54098,Bass Trombone,Technical Etude,"Musicallity, Tempo & Style",14
941828,54098,Bass Trombone,Chromatic Scale,Chromatic Scale,11
941829,54098,Bass Trombone,Major Scales,G,7
941830,54098,Bass Trombone,Major Scales,Ab,6
941831,54098,Bass Trombone,Major Scales,A,6
941832,54098,Bass Trombone,Major Scales,Bb,7
941833,54098,Bass Trombone,Major Scales,B,6
941834,54098,Bass Trombone,Major Scales,C,4
941835,54098,Bass Trombone,Major Scales,Db,6
941836,54098,Bass Trombone,Major Scales,D,6
941837,54098,Bass Trombone,Major Scales,Eb,6
941838,54098,Bass Trombone,Major Scales,E,6
941839,54098,Bass Trombone,Major Scales,F,7
941840,54098,Bass Trombone,Major Scales,Gb,6
941841,54098,Bass Trombone,Sight-Reading,Tone Quality,4
941842,54098,Bass Trombone,Sight-Reading,Note Accuracy,6
941843,54098,Bass Trombone,Sight-Reading,Rhythmic Accuracy,5
941844,54098,Bass Trombone,Sight-Reading,"Musicallity, Tempo & Style",4
866770,54099,Alto Saxophone,Lyrical Etude,Tone Quality,14
866771,54099,Alto Saxophone,Lyrical Etude,Note Accuracy,8
866772,54099,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
866773,54099,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",15
866774,54099,Alto Saxophone,Technical Etude,Tone Quality,13
866775,54099,Alto Saxophone,Technical Etude,Note Accuracy,6
866776,54099,Alto Saxophone,Technical Etude,Rhythmic Accuracy,6
866777,54099,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",14
866778,54099,Alto Saxophone,Chromatic Scale,Chromatic Scale,14
866779,54099,Alto Saxophone,Major Scales,G,8
866780,54099,Alto Saxophone,Major Scales,Ab,8
866781,54099,Alto Saxophone,Major Scales,A,8
866782,54099,Alto Saxophone,Major Scales,Bb,5
866783,54099,Alto Saxophone,Major Scales,B,4
866784,54099,Alto Saxophone,Major Scales,C,4
866785,54099,Alto Saxophone,Major Scales,Db,7
866786,54099,Alto Saxophone,Major Scales,D,7
866787,54099,Alto Saxophone,Major Scales,Eb,8
866788,54099,Alto Saxophone,Major Scales,E,8
866789,54099,Alto Saxophone,Major Scales,F,8
866790,54099,Alto Saxophone,Major Scales,Gb,8
866791,54099,Alto Saxophone,Sight-Reading,Tone Quality,5
866792,54099,Alto Saxophone,Sight-Reading,Note Accuracy,4
866793,54099,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
866794,54099,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",4
852319,54100,Tenor Saxophone,Lyrical Etude,Tone Quality,7
852320,54100,Tenor Saxophone,Lyrical Etude,Note Accuracy,4
852321,54100,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,2
852322,54100,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",3
852323,54100,Tenor Saxophone,Technical Etude,Tone Quality,7
852324,54100,Tenor Saxophone,Technical Etude,Note Accuracy,3
852325,54100,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,2
852326,54100,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",3
852327,54100,Tenor Saxophone,Chromatic Scale,Chromatic Scale,11
852328,54100,Tenor Saxophone,Major Scales,G,4
852329,54100,Tenor Saxophone,Major Scales,Ab,6
852330,54100,Tenor Saxophone,Major Scales,A,6
852331,54100,Tenor Saxophone,Major Scales,Bb,7
852332,54100,Tenor Saxophone,Major Scales,B,7
852333,54100,Tenor Saxophone,Major Scales,C,7
852334,54100,Tenor Saxophone,Major Scales,Db,7
852335,54100,Tenor Saxophone,Major Scales,D,7
852336,54100,Tenor Saxophone,Major Scales,Eb,7
852337,54100,Tenor Saxophone,Major Scales,E,4
852338,54100,Tenor Saxophone,Major Scales,F,4
852339,54100,Tenor Saxophone,Major Scales,Gb,4
852340,54100,Tenor Saxophone,Sight-Reading,Tone Quality,3
852341,54100,Tenor Saxophone,Sight-Reading,Note Accuracy,2
852342,54100,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,2
852343,54100,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
893666,54103,Flute,Lyrical Etude,Tone Quality,8
893667,54103,Flute,Lyrical Etude,Note Accuracy,7
893668,54103,Flute,Lyrical Etude,Rhythmic Accuracy,8
893669,54103,Flute,Lyrical Etude,"Musicallity, Tempo & Style",8
893670,54103,Flute,Technical Etude,Tone Quality,10
893671,54103,Flute,Technical Etude,Note Accuracy,8
893672,54103,Flute,Technical Etude,Rhythmic Accuracy,8
893673,54103,Flute,Technical Etude,"Musicallity, Tempo & Style",10
893674,54103,Flute,Chromatic Scale,Chromatic Scale,11
893675,54103,Flute,Major Scales,G,8
893676,54103,Flute,Major Scales,Ab,7
893677,54103,Flute,Major Scales,A,7
893678,54103,Flute,Major Scales,Bb,6
893679,54103,Flute,Major Scales,B,8
893680,54103,Flute,Major Scales,C,7
893681,54103,Flute,Major Scales,Db,8
893682,54103,Flute,Major Scales,D,9
893683,54103,Flute,Major Scales,Eb,9
893684,54103,Flute,Major Scales,E,9
893685,54103,Flute,Major Scales,F,9
893686,54103,Flute,Major Scales,Gb,8
893687,54103,Flute,Sight-Reading,Tone Quality,6
893688,54103,Flute,Sight-Reading,Note Accuracy,4
893689,54103,Flute,Sight-Reading,Rhythmic Accuracy,3
893690,54103,Flute,Sight-Reading,"Musicallity, Tempo & Style",4
915750,54104,Bb Clarinet,Lyrical Etude,Tone Quality,7
915751,54104,Bb Clarinet,Lyrical Etude,Note Accuracy,7
915752,54104,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5
915753,54104,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",9
915754,54104,Bb Clarinet,Technical Etude,Tone Quality,5
915755,54104,Bb Clarinet,Technical Etude,Note Accuracy,5
915756,54104,Bb Clarinet,Technical Etude,Rhythmic Accuracy,5
915757,54104,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",5
915758,54104,Bb Clarinet,Chromatic Scale,Chromatic Scale,12
915759,54104,Bb Clarinet,Major Scales,G,3
915760,54104,Bb Clarinet,Major Scales,Ab,1
915761,54104,Bb Clarinet,Major Scales,A,3
915762,54104,Bb Clarinet,Major Scales,Bb,3
915763,54104,Bb Clarinet,Major Scales,B,5
915764,54104,Bb Clarinet,Major Scales,C,3
915765,54104,Bb Clarinet,Major Scales,Db,3
915766,54104,Bb Clarinet,Major Scales,D,3
915767,54104,Bb Clarinet,Major Scales,Eb,1
915768,54104,Bb Clarinet,Major Scales,E,3
915769,54104,Bb Clarinet,Major Scales,F,5
915770,54104,Bb Clarinet,Major Scales,Gb,1
915771,54104,Bb Clarinet,Sight-Reading,Tone Quality,3
915772,54104,Bb Clarinet,Sight-Reading,Note Accuracy,1
915773,54104,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1
915774,54104,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",1
852374,54112,Tenor Saxophone,Lyrical Etude,Tone Quality,16
852375,54112,Tenor Saxophone,Lyrical Etude,Note Accuracy,9
852376,54112,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,8
852377,54112,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",16
852378,54112,Tenor Saxophone,Technical Etude,Tone Quality,13
852379,54112,Tenor Saxophone,Technical Etude,Note Accuracy,9
852380,54112,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,8
852381,54112,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",17
852382,54112,Tenor Saxophone,Chromatic Scale,Chromatic Scale,15
852383,54112,Tenor Saxophone,Major Scales,G,5
852384,54112,Tenor Saxophone,Major Scales,Ab,8
852385,54112,Tenor Saxophone,Major Scales,A,8
852386,54112,Tenor Saxophone,Major Scales,Bb,9
852387,54112,Tenor Saxophone,Major Scales,B,9
852388,54112,Tenor Saxophone,Major Scales,C,9
852389,54112,Tenor Saxophone,Major Scales,Db,8
852390,54112,Tenor Saxophone,Major Scales,D,8
852391,54112,Tenor Saxophone,Major Scales,Eb,8
852392,54112,Tenor Saxophone,Major Scales,E,8
852393,54112,Tenor Saxophone,Major Scales,F,7
852394,54112,Tenor Saxophone,Major Scales,Gb,4
852395,54112,Tenor Saxophone,Sight-Reading,Tone Quality,5
852396,54112,Tenor Saxophone,Sight-Reading,Note Accuracy,8
852397,54112,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,8
852398,54112,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",8
915791,54113,Bb Clarinet,Lyrical Etude,Tone Quality,9
915792,54113,Bb Clarinet,Lyrical Etude,Note Accuracy,6
915793,54113,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,2
915794,54113,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",8
915795,54113,Bb Clarinet,Technical Etude,Tone Quality,13
915796,54113,Bb Clarinet,Technical Etude,Note Accuracy,6
915797,54113,Bb Clarinet,Technical Etude,Rhythmic Accuracy,5
915798,54113,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",18
915799,54113,Bb Clarinet,Chromatic Scale,Chromatic Scale,10
915800,54113,Bb Clarinet,Major Scales,G,10
915801,54113,Bb Clarinet,Major Scales,Ab,10
915802,54113,Bb Clarinet,Major Scales,A,7
915803,54113,Bb Clarinet,Major Scales,Bb,7
915804,54113,Bb Clarinet,Major Scales,B,7
915805,54113,Bb Clarinet,Major Scales,C,7
915806,54113,Bb Clarinet,Major Scales,Db,6
915807,54113,Bb Clarinet,Major Scales,D,6
915808,54113,Bb Clarinet,Major Scales,Eb,10
915809,54113,Bb Clarinet,Major Scales,E,10
915810,54113,Bb Clarinet,Major Scales,F,10
915811,54113,Bb Clarinet,Major Scales,Gb,10
915812,54113,Bb Clarinet,Sight-Reading,Tone Quality,3
915813,54113,Bb Clarinet,Sight-Reading,Note Accuracy,1
915814,54113,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,0
915815,54113,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",0
866815,54120,Alto Saxophone,Lyrical Etude,Tone Quality,12
866816,54120,Alto Saxophone,Lyrical Etude,Note Accuracy,6
866817,54120,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,5
866818,54120,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",10
866819,54120,Alto Saxophone,Technical Etude,Tone Quality,10
866820,54120,Alto Saxophone,Technical Etude,Note Accuracy,6
866821,54120,Alto Saxophone,Technical Etude,Rhythmic Accuracy,7
866822,54120,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",12
866823,54120,Alto Saxophone,Chromatic Scale,Chromatic Scale,13
866824,54120,Alto Saxophone,Major Scales,G,8
866825,54120,Alto Saxophone,Major Scales,Ab,8
866826,54120,Alto Saxophone,Major Scales,A,8
866827,54120,Alto Saxophone,Major Scales,Bb,5
866828,54120,Alto Saxophone,Major Scales,B,5
866829,54120,Alto Saxophone,Major Scales,C,4
866830,54120,Alto Saxophone,Major Scales,Db,8
866831,54120,Alto Saxophone,Major Scales,D,6
866832,54120,Alto Saxophone,Major Scales,Eb,8
866833,54120,Alto Saxophone,Major Scales,E,8
866834,54120,Alto Saxophone,Major Scales,F,9
866835,54120,Alto Saxophone,Major Scales,Gb,8
866836,54120,Alto Saxophone,Sight-Reading,Tone Quality,5
866837,54120,Alto Saxophone,Sight-Reading,Note Accuracy,4
866838,54120,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,7
866839,54120,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",6
865095,54124,French Horn,Lyrical Etude,Tone Quality,17
865096,54124,French Horn,Lyrical Etude,Note Accuracy,7
865097,54124,French Horn,Lyrical Etude,Rhythmic Accuracy,9
865098,54124,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",19
865099,54124,French Horn,Technical Etude,Tone Quality,17
865100,54124,French Horn,Technical Etude,Note Accuracy,7
865101,54124,French Horn,Technical Etude,Rhythmic Accuracy,7
865102,54124,French Horn,Technical Etude,"Musicallity, Tempo & Style",14
865103,54124,French Horn,Chromatic Scale,Chromatic Scale,14
865104,54124,French Horn,Major Scales,G,10
865105,54124,French Horn,Major Scales,Ab,10
865106,54124,French Horn,Major Scales,A,6
865107,54124,French Horn,Major Scales,Bb,8
865108,54124,French Horn,Major Scales,B,7
865109,54124,French Horn,Major Scales,C,6
865110,54124,French Horn,Major Scales,Db,7
865111,54124,French Horn,Major Scales,D,11
865112,54124,French Horn,Major Scales,Eb,11
865113,54124,French Horn,Major Scales,E,11
865114,54124,French Horn,Major Scales,F,7
865115,54124,French Horn,Major Scales,Gb,7
865116,54124,French Horn,Sight-Reading,Tone Quality,6
865117,54124,French Horn,Sight-Reading,Note Accuracy,5
865118,54124,French Horn,Sight-Reading,Rhythmic Accuracy,6
865119,54124,French Horn,Sight-Reading,"Musicallity, Tempo & Style",6
914971,54129,Trombone,Lyrical Etude,Tone Quality,9
914972,54129,Trombone,Lyrical Etude,Note Accuracy,6
914973,54129,Trombone,Lyrical Etude,Rhythmic Accuracy,5
914974,54129,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",10
914975,54129,Trombone,Technical Etude,Tone Quality,10
914976,54129,Trombone,Technical Etude,Note Accuracy,7
914977,54129,Trombone,Technical Etude,Rhythmic Accuracy,6
914978,54129,Trombone,Technical Etude,"Musicallity, Tempo & Style",11
914979,54129,Trombone,Chromatic Scale,Chromatic Scale,6
914980,54129,Trombone,Major Scales,G,7
914981,54129,Trombone,Major Scales,Ab,7
914982,54129,Trombone,Major Scales,A,6
914983,54129,Trombone,Major Scales,Bb,7
914984,54129,Trombone,Major Scales,B,3
914985,54129,Trombone,Major Scales,C,6
914986,54129,Trombone,Major Scales,Db,6
914987,54129,Trombone,Major Scales,D,6
914988,54129,Trombone,Major Scales,Eb,6
914989,54129,Trombone,Major Scales,E,6
914990,54129,Trombone,Major Scales,F,6
914991,54129,Trombone,Major Scales,Gb,1
914992,54129,Trombone,Sight-Reading,Tone Quality,3
914993,54129,Trombone,Sight-Reading,Note Accuracy,4
914994,54129,Trombone,Sight-Reading,Rhythmic Accuracy,3
914995,54129,Trombone,Sight-Reading,"Musicallity, Tempo & Style",2
876246,54130,Percussion,Mallet Etude,Note Accuracy & Tone,8
876247,54130,Percussion,Mallet Etude,Rhythmic Accuracy,9
876248,54130,Percussion,Mallet Etude,"Musicality, Tempo & Style",14
876249,54130,Percussion,Snare Etude,Rudimental Accuracy,7
876250,54130,Percussion,Snare Etude,Rhythmic Accuracy,7
876251,54130,Percussion,Snare Etude,"Musicality, Tempo & Style",15
876252,54130,Percussion,Timpani Etude,Tuning Accuracy,6
876253,54130,Percussion,Timpani Etude,Rhythmic Accuracy,7
876254,54130,Percussion,Timpani Etude,"Musicality, Tempo, & Style",10
876255,54130,Percussion,Chromatic Scale,Chromatic Scale,7
876364,54130,Percussion,Major Scales,G,5
876365,54130,Percussion,Major Scales,Ab,6
876366,54130,Percussion,Major Scales,A,5
876367,54130,Percussion,Major Scales,Bb,5
876368,54130,Percussion,Major Scales,B,4
876369,54130,Percussion,Major Scales,C,5
876370,54130,Percussion,Major Scales,Db,4
876371,54130,Percussion,Major Scales,D,5
876372,54130,Percussion,Major Scales,Eb,5
876373,54130,Percussion,Major Scales,E,5
876374,54130,Percussion,Major Scales,F,5
876375,54130,Percussion,Major Scales,Gb,6
876376,54130,Percussion,Reading-Mallet,Note Accuracy & Tone,3
876377,54130,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,3
876378,54130,Percussion,Reading-Mallet,Musicality & Style,2
876379,54130,Percussion,Reading-Snare,Note Accuracy & Tone,5
876380,54130,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,5
876381,54130,Percussion,Reading-Snare,Musicality & Style,4
858796,54133,Trumpet,Lyrical Etude,Tone Quality,16
858797,54133,Trumpet,Lyrical Etude,Note Accuracy,4
858798,54133,Trumpet,Lyrical Etude,Rhythmic Accuracy,5
858799,54133,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",13
858800,54133,Trumpet,Technical Etude,Tone Quality,12
858801,54133,Trumpet,Technical Etude,Note Accuracy,5
858802,54133,Trumpet,Technical Etude,Rhythmic Accuracy,6
858803,54133,Trumpet,Technical Etude,"Musicallity, Tempo & Style",14
858804,54133,Trumpet,Chromatic Scale,Chromatic Scale,12
858805,54133,Trumpet,Major Scales,G,6
858806,54133,Trumpet,Major Scales,Ab,6
858807,54133,Trumpet,Major Scales,A,4
858808,54133,Trumpet,Major Scales,Bb,6
858809,54133,Trumpet,Major Scales,B,5
858810,54133,Trumpet,Major Scales,C,5
858811,54133,Trumpet,Major Scales,Db,4
858812,54133,Trumpet,Major Scales,D,0
858813,54133,Trumpet,Major Scales,Eb,4
858814,54133,Trumpet,Major Scales,E,0
858815,54133,Trumpet,Major Scales,F,9
858816,54133,Trumpet,Major Scales,Gb,6
858817,54133,Trumpet,Sight-Reading,Tone Quality,4
858818,54133,Trumpet,Sight-Reading,Note Accuracy,2
858819,54133,Trumpet,Sight-Reading,Rhythmic Accuracy,3
858820,54133,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",2
876616,54134,Percussion,Mallet Etude,Note Accuracy & Tone,8
876617,54134,Percussion,Mallet Etude,Rhythmic Accuracy,8
876618,54134,Percussion,Mallet Etude,"Musicality, Tempo & Style",10
876619,54134,Percussion,Snare Etude,Rudimental Accuracy,7
876620,54134,Percussion,Snare Etude,Rhythmic Accuracy,8
876621,54134,Percussion,Snare Etude,"Musicality, Tempo & Style",12
876622,54134,Percussion,Timpani Etude,Tuning Accuracy,4
876623,54134,Percussion,Timpani Etude,Rhythmic Accuracy,7
876624,54134,Percussion,Timpani Etude,"Musicality, Tempo, & Style",10
876625,54134,Percussion,Chromatic Scale,Chromatic Scale,5
876626,54134,Percussion,Major Scales,G,6
876627,54134,Percussion,Major Scales,Ab,5
876628,54134,Percussion,Major Scales,A,6
876629,54134,Percussion,Major Scales,Bb,6
876630,54134,Percussion,Major Scales,B,6
876631,54134,Percussion,Major Scales,C,6
876632,54134,Percussion,Major Scales,Db,6
876633,54134,Percussion,Major Scales,D,5
876634,54134,Percussion,Major Scales,Eb,6
876635,54134,Percussion,Major Scales,E,6
876636,54134,Percussion,Major Scales,F,6
876637,54134,Percussion,Major Scales,Gb,6
876684,54134,Percussion,Reading-Mallet,Note Accuracy & Tone,3
876685,54134,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,5
876686,54134,Percussion,Reading-Mallet,Musicality & Style,3
876687,54134,Percussion,Reading-Snare,Note Accuracy & Tone,5
876688,54134,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,6
876689,54134,Percussion,Reading-Snare,Musicality & Style,5
859197,54135,Trumpet,Lyrical Etude,Tone Quality,14
859198,54135,Trumpet,Lyrical Etude,Note Accuracy,5
859199,54135,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
859200,54135,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",13
859201,54135,Trumpet,Technical Etude,Tone Quality,14
859202,54135,Trumpet,Technical Etude,Note Accuracy,5
859203,54135,Trumpet,Technical Etude,Rhythmic Accuracy,6
859204,54135,Trumpet,Technical Etude,"Musicallity, Tempo & Style",16
859205,54135,Trumpet,Chromatic Scale,Chromatic Scale,15
859206,54135,Trumpet,Major Scales,G,9
859207,54135,Trumpet,Major Scales,Ab,10
859208,54135,Trumpet,Major Scales,A,9
859209,54135,Trumpet,Major Scales,Bb,8
859210,54135,Trumpet,Major Scales,B,9
859211,54135,Trumpet,Major Scales,C,8
859212,54135,Trumpet,Major Scales,Db,5
859213,54135,Trumpet,Major Scales,D,5
859214,54135,Trumpet,Major Scales,Eb,5
859215,54135,Trumpet,Major Scales,E,7
859216,54135,Trumpet,Major Scales,F,8
859217,54135,Trumpet,Major Scales,Gb,8
859218,54135,Trumpet,Sight-Reading,Tone Quality,5
859219,54135,Trumpet,Sight-Reading,Note Accuracy,4
859220,54135,Trumpet,Sight-Reading,Rhythmic Accuracy,3
859221,54135,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",3
877478,54144,Percussion,Mallet Etude,Note Accuracy & Tone,5
877479,54144,Percussion,Mallet Etude,Rhythmic Accuracy,5
877480,54144,Percussion,Mallet Etude,"Musicality, Tempo & Style",8
877481,54144,Percussion,Snare Etude,Rudimental Accuracy,6
877482,54144,Percussion,Snare Etude,Rhythmic Accuracy,7
877483,54144,Percussion,Snare Etude,"Musicality, Tempo & Style",10
877484,54144,Percussion,Timpani Etude,Tuning Accuracy,7
877485,54144,Percussion,Timpani Etude,Rhythmic Accuracy,7
877486,54144,Percussion,Timpani Etude,"Musicality, Tempo, & Style",12
877487,54144,Percussion,Chromatic Scale,Chromatic Scale,6
877488,54144,Percussion,Major Scales,G,6
877489,54144,Percussion,Major Scales,Ab,6
877490,54144,Percussion,Major Scales,A,7
877491,54144,Percussion,Major Scales,Bb,6
877492,54144,Percussion,Major Scales,B,6
877493,54144,Percussion,Major Scales,C,6
877494,54144,Percussion,Major Scales,Db,6
877495,54144,Percussion,Major Scales,D,6
877496,54144,Percussion,Major Scales,Eb,5
877497,54144,Percussion,Major Scales,E,4
877498,54144,Percussion,Major Scales,F,6
877499,54144,Percussion,Major Scales,Gb,0
877500,54144,Percussion,Reading-Mallet,Note Accuracy & Tone,3
877501,54144,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,3
877502,54144,Percussion,Reading-Mallet,Musicality & Style,3
877503,54144,Percussion,Reading-Snare,Note Accuracy & Tone,5
877504,54144,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,5
877505,54144,Percussion,Reading-Snare,Musicality & Style,5
893711,54145,Flute,Lyrical Etude,Tone Quality,9
893712,54145,Flute,Lyrical Etude,Note Accuracy,8
893713,54145,Flute,Lyrical Etude,Rhythmic Accuracy,8
893714,54145,Flute,Lyrical Etude,"Musicallity, Tempo & Style",9
893715,54145,Flute,Technical Etude,Tone Quality,8
893716,54145,Flute,Technical Etude,Note Accuracy,6
893717,54145,Flute,Technical Etude,Rhythmic Accuracy,6
893718,54145,Flute,Technical Etude,"Musicallity, Tempo & Style",7
893719,54145,Flute,Chromatic Scale,Chromatic Scale,8
893720,54145,Flute,Major Scales,G,4
893721,54145,Flute,Major Scales,Ab,6
893722,54145,Flute,Major Scales,A,7
893723,54145,Flute,Major Scales,Bb,7
893724,54145,Flute,Major Scales,B,6
893725,54145,Flute,Major Scales,C,7
893726,54145,Flute,Major Scales,Db,5
893727,54145,Flute,Major Scales,D,6
893728,54145,Flute,Major Scales,Eb,6
893729,54145,Flute,Major Scales,E,7
893730,54145,Flute,Major Scales,F,7
893731,54145,Flute,Major Scales,Gb,4
893732,54145,Flute,Sight-Reading,Tone Quality,4
893733,54145,Flute,Sight-Reading,Note Accuracy,4
893734,54145,Flute,Sight-Reading,Rhythmic Accuracy,2
893735,54145,Flute,Sight-Reading,"Musicallity, Tempo & Style",2
861999,54149,Euphonium,Lyrical Etude,Tone Quality,10
862000,54149,Euphonium,Lyrical Etude,Note Accuracy,6
862001,54149,Euphonium,Lyrical Etude,Rhythmic Accuracy,6
862002,54149,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",11
862003,54149,Euphonium,Technical Etude,Tone Quality,10
862004,54149,Euphonium,Technical Etude,Note Accuracy,4
862005,54149,Euphonium,Technical Etude,Rhythmic Accuracy,5
862006,54149,Euphonium,Technical Etude,"Musicallity, Tempo & Style",9
862007,54149,Euphonium,Chromatic Scale,Chromatic Scale,4
862008,54149,Euphonium,Major Scales,G,6
862009,54149,Euphonium,Major Scales,Ab,7
862010,54149,Euphonium,Major Scales,A,5
862011,54149,Euphonium,Major Scales,Bb,7
