ScoreID,Student,Instrument,CategoryGroup,Category,Score
489508,33847,Tuba,Scales,Db,0
489509,33847,Tuba,Scales,D,0
489510,33847,Tuba,Scales,Eb,0
489511,33847,Tuba,Scales,E,0
489512,33847,Tuba,Scales,F,0
489513,33847,Tuba,Scales,Gb,0
489514,33847,Tuba,Scales,Note Accuracy/Consistency,10
489515,33847,Tuba,Scales,Tone Quality,8
489516,33847,Tuba,Scales,"Musicality, Tempo, & Style",3
489517,33847,Tuba,Sight-Reading,Note Accuracy,2
489518,33847,Tuba,Sight-Reading,Rhythmic Accuracy,2
489519,33847,Tuba,Sight-Reading,"Musicallity, Tempo & Style",1
489520,33847,Tuba,Sight-Reading,Tone Quality,1
489521,33847,Tuba,Sight-Reading,Artistry,0
489548,33680,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",17
489549,33680,Oboe,Lyrical Etude,Tone Quality,12
489550,33680,Oboe,Lyrical Etude,Note Accuracy,8
489551,33680,Oboe,Lyrical Etude,Rhythmic Accuracy,10
489552,33680,Oboe,Lyrical Etude,Artistry,2
489553,33680,Oboe,Technical Etude,"Musicallity, Tempo & Style",15
489554,33680,Oboe,Technical Etude,Tone Quality,11
489555,33680,Oboe,Technical Etude,Note Accuracy,6
489556,33680,Oboe,Technical Etude,Rhythmic Accuracy,6
489557,33680,Oboe,Technical Etude,Artistry,1
489558,33680,Oboe,Scales,Chromatic,15
489559,33680,Oboe,Scales,G,0
489560,33680,Oboe,Scales,Ab,0
489561,33680,Oboe,Scales,A,0
489562,33680,Oboe,Scales,Bb,5
489563,33680,Oboe,Scales,B,5
489564,33680,Oboe,Scales,C,5
489565,33680,Oboe,Scales,Db,5
489566,33680,Oboe,Scales,D,5
489567,33680,Oboe,Scales,Eb,5
489568,33680,Oboe,Scales,E,5
489569,33680,Oboe,Scales,F,3
489570,33680,Oboe,Scales,Gb,0
489571,33680,Oboe,Scales,Note Accuracy/Consistency,26
489572,33680,Oboe,Scales,Tone Quality,17
489573,33680,Oboe,Scales,"Musicality, Tempo, & Style",10
489574,33680,Oboe,Sight-Reading,Note Accuracy,2
489575,33680,Oboe,Sight-Reading,Rhythmic Accuracy,2
489576,33680,Oboe,Sight-Reading,"Musicallity, Tempo & Style",2
489577,33680,Oboe,Sight-Reading,Tone Quality,3
489578,33680,Oboe,Sight-Reading,Artistry,0
489615,33767,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",19
489616,33767,Oboe,Lyrical Etude,Tone Quality,13
489617,33767,Oboe,Lyrical Etude,Note Accuracy,8
489618,33767,Oboe,Lyrical Etude,Rhythmic Accuracy,10
489619,33767,Oboe,Lyrical Etude,Artistry,4
489620,33767,Oboe,Technical Etude,"Musicallity, Tempo & Style",17
489621,33767,Oboe,Technical Etude,Tone Quality,13
489622,33767,Oboe,Technical Etude,Note Accuracy,7
489623,33767,Oboe,Technical Etude,Rhythmic Accuracy,7
489624,33767,Oboe,Technical Etude,Artistry,2
489625,33767,Oboe,Scales,Chromatic,15
489626,33767,Oboe,Scales,G,5
489627,33767,Oboe,Scales,Ab,5
489628,33767,Oboe,Scales,A,0
489629,33767,Oboe,Scales,Bb,5
489630,33767,Oboe,Scales,B,5
489631,33767,Oboe,Scales,C,5
489632,33767,Oboe,Scales,Db,5
489633,33767,Oboe,Scales,D,5
489634,33767,Oboe,Scales,Eb,5
489635,33767,Oboe,Scales,E,5
489636,33767,Oboe,Scales,F,5
489637,33767,Oboe,Scales,Gb,5
489638,33767,Oboe,Scales,Note Accuracy/Consistency,24
489639,33767,Oboe,Sight-Reading,Note Accuracy,5
489640,33767,Oboe,Sight-Reading,Rhythmic Accuracy,5
489641,33767,Oboe,Sight-Reading,"Musicallity, Tempo & Style",4
489642,33767,Oboe,Sight-Reading,Tone Quality,3
489643,33767,Oboe,Sight-Reading,Artistry,1
489649,33767,Oboe,Scales,Tone Quality,18
489650,33767,Oboe,Scales,"Musicality, Tempo, & Style",10
489698,33840,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",10
489699,33840,Oboe,Lyrical Etude,Tone Quality,7
489700,33840,Oboe,Lyrical Etude,Note Accuracy,6
489701,33840,Oboe,Lyrical Etude,Rhythmic Accuracy,5
489702,33840,Oboe,Lyrical Etude,Artistry,1
489703,33840,Oboe,Technical Etude,"Musicallity, Tempo & Style",6
489704,33840,Oboe,Technical Etude,Tone Quality,6
489705,33840,Oboe,Technical Etude,Note Accuracy,3
489706,33840,Oboe,Technical Etude,Rhythmic Accuracy,3
489707,33840,Oboe,Technical Etude,Artistry,0
489708,33840,Oboe,Scales,Chromatic,14
489709,33840,Oboe,Scales,G,0
489710,33840,Oboe,Scales,Ab,0
489711,33840,Oboe,Scales,A,0
489712,33840,Oboe,Scales,Bb,4
489713,33840,Oboe,Scales,B,3
489714,33840,Oboe,Scales,C,5
489715,33840,Oboe,Scales,Db,4
489716,33840,Oboe,Scales,D,3
489717,33840,Oboe,Scales,Eb,1
489718,33840,Oboe,Scales,E,0
489719,33840,Oboe,Scales,F,1
489720,33840,Oboe,Scales,Gb,0
489721,33840,Oboe,Scales,Note Accuracy/Consistency,15
489722,33840,Oboe,Scales,Tone Quality,10
489723,33840,Oboe,Scales,"Musicality, Tempo, & Style",4
489724,33840,Oboe,Sight-Reading,Note Accuracy,2
489725,33840,Oboe,Sight-Reading,Rhythmic Accuracy,2
489726,33840,Oboe,Sight-Reading,"Musicallity, Tempo & Style",1
489727,33840,Oboe,Sight-Reading,Tone Quality,2
489728,33840,Oboe,Sight-Reading,Artistry,0
489745,34260,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",10
489746,34260,Oboe,Lyrical Etude,Tone Quality,6
489747,34260,Oboe,Lyrical Etude,Note Accuracy,5
489748,34260,Oboe,Lyrical Etude,Rhythmic Accuracy,7
489749,34260,Oboe,Lyrical Etude,Artistry,1
489750,34260,Oboe,Technical Etude,"Musicallity, Tempo & Style",12
489751,34260,Oboe,Technical Etude,Tone Quality,6
489752,34260,Oboe,Technical Etude,Note Accuracy,6
489753,34260,Oboe,Technical Etude,Rhythmic Accuracy,7
489754,34260,Oboe,Technical Etude,Artistry,0
489755,34260,Oboe,Scales,Chromatic,13
489756,34260,Oboe,Scales,G,0
489757,34260,Oboe,Scales,Ab,0
489758,34260,Oboe,Scales,A,0
489759,34260,Oboe,Scales,Bb,0
489760,34260,Oboe,Scales,B,2
489761,34260,Oboe,Scales,C,5
489762,34260,Oboe,Scales,Db,4
489763,34260,Oboe,Scales,D,5
489764,34260,Oboe,Scales,Eb,4
489765,34260,Oboe,Scales,E,0
489766,34260,Oboe,Scales,F,2
489767,34260,Oboe,Scales,Gb,0
489768,34260,Oboe,Scales,Note Accuracy/Consistency,15
489769,34260,Oboe,Scales,Tone Quality,10
489770,34260,Oboe,Scales,"Musicality, Tempo, & Style",3
489771,34260,Oboe,Sight-Reading,Note Accuracy,6
489772,34260,Oboe,Sight-Reading,Rhythmic Accuracy,5
489773,34260,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
489774,34260,Oboe,Sight-Reading,Tone Quality,2
489775,34260,Oboe,Sight-Reading,Artistry,1
489776,34497,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",13
489777,34497,Oboe,Lyrical Etude,Tone Quality,11
489778,34497,Oboe,Lyrical Etude,Note Accuracy,7
489779,34497,Oboe,Lyrical Etude,Rhythmic Accuracy,7
489780,34497,Oboe,Lyrical Etude,Artistry,1
489781,34497,Oboe,Technical Etude,"Musicallity, Tempo & Style",11
489782,34497,Oboe,Technical Etude,Tone Quality,11
489783,34497,Oboe,Technical Etude,Note Accuracy,5
489784,34497,Oboe,Technical Etude,Rhythmic Accuracy,5
489785,34497,Oboe,Technical Etude,Artistry,0
489786,34497,Oboe,Scales,Chromatic,13
489787,34497,Oboe,Scales,G,0
489788,34497,Oboe,Scales,Ab,0
489789,34497,Oboe,Scales,A,0
489790,34497,Oboe,Scales,Bb,3
489791,34497,Oboe,Scales,B,3
489792,34497,Oboe,Scales,C,3
489793,34497,Oboe,Scales,Db,2
489794,34497,Oboe,Scales,D,3
489795,34497,Oboe,Scales,Eb,1
489796,34497,Oboe,Scales,E,0
489797,34497,Oboe,Scales,F,0
489798,34497,Oboe,Scales,Gb,0
489799,34497,Oboe,Scales,Note Accuracy/Consistency,15
489800,34497,Oboe,Scales,Tone Quality,10
489801,34497,Oboe,Scales,"Musicality, Tempo, & Style",5
489802,34497,Oboe,Sight-Reading,Note Accuracy,3
489803,34497,Oboe,Sight-Reading,Rhythmic Accuracy,3
489804,34497,Oboe,Sight-Reading,"Musicallity, Tempo & Style",3
489805,34497,Oboe,Sight-Reading,Tone Quality,2
489806,34497,Oboe,Sight-Reading,Artistry,0
489827,34531,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",17
489828,34531,Oboe,Lyrical Etude,Tone Quality,12
489829,34531,Oboe,Lyrical Etude,Note Accuracy,7
489830,34531,Oboe,Lyrical Etude,Rhythmic Accuracy,7
489831,34531,Oboe,Lyrical Etude,Artistry,2
489832,34531,Oboe,Technical Etude,"Musicallity, Tempo & Style",16
489833,34531,Oboe,Technical Etude,Tone Quality,12
489834,34531,Oboe,Technical Etude,Note Accuracy,8
489835,34531,Oboe,Technical Etude,Rhythmic Accuracy,8
489836,34531,Oboe,Technical Etude,Artistry,2
489837,34531,Oboe,Scales,Chromatic,14
489838,34531,Oboe,Scales,G,5
489839,34531,Oboe,Scales,Ab,3
489840,34531,Oboe,Scales,A,0
489841,34531,Oboe,Scales,Bb,5
489842,34531,Oboe,Scales,B,5
489843,34531,Oboe,Scales,C,5
489844,34531,Oboe,Scales,Db,5
489845,34531,Oboe,Scales,D,5
489846,34531,Oboe,Scales,Eb,5
489847,34531,Oboe,Scales,E,5
489848,34531,Oboe,Scales,F,5
489849,34531,Oboe,Scales,Gb,1
489850,34531,Oboe,Scales,Note Accuracy/Consistency,23
489851,34531,Oboe,Scales,Tone Quality,15
489852,34531,Oboe,Scales,"Musicality, Tempo, & Style",6
489853,34531,Oboe,Sight-Reading,Note Accuracy,4
489854,34531,Oboe,Sight-Reading,Rhythmic Accuracy,5
489855,34531,Oboe,Sight-Reading,"Musicallity, Tempo & Style",6
489856,34531,Oboe,Sight-Reading,Tone Quality,2
489857,34531,Oboe,Sight-Reading,Artistry,1
489858,36640,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",10
489859,36640,French Horn,Lyrical Etude,Tone Quality,9
489860,36640,French Horn,Lyrical Etude,Note Accuracy,7
489861,36640,French Horn,Lyrical Etude,Rhythmic Accuracy,8
489862,36640,French Horn,Lyrical Etude,Artistry,1
489863,36640,French Horn,Technical Etude,"Musicallity, Tempo & Style",12
489864,36640,French Horn,Technical Etude,Tone Quality,9
489865,36640,French Horn,Technical Etude,Note Accuracy,6
489866,36640,French Horn,Technical Etude,Rhythmic Accuracy,8
489867,36640,French Horn,Technical Etude,Artistry,2
489868,36640,French Horn,Scales,Chromatic,13
489869,36640,French Horn,Scales,G,4
489870,36640,French Horn,Scales,Ab,3
489871,36640,French Horn,Scales,A,4
489872,36640,French Horn,Scales,Bb,4
489873,36640,French Horn,Scales,B,4
489874,36640,French Horn,Scales,C,5
489875,36640,French Horn,Scales,Db,5
489876,36640,French Horn,Scales,D,4
489877,36640,French Horn,Scales,Eb,5
489878,36640,French Horn,Scales,E,4
489879,36640,French Horn,Scales,F,4
489880,36640,French Horn,Scales,Gb,5
489881,36640,French Horn,Scales,Note Accuracy/Consistency,19
489882,36640,French Horn,Scales,Tone Quality,14
489883,36640,French Horn,Scales,"Musicality, Tempo, & Style",7
489884,36640,French Horn,Sight-Reading,Note Accuracy,6
489885,36640,French Horn,Sight-Reading,Rhythmic Accuracy,5
489886,36640,French Horn,Sight-Reading,"Musicallity, Tempo & Style",6
489887,36640,French Horn,Sight-Reading,Tone Quality,2
489888,36640,French Horn,Sight-Reading,Artistry,2
489889,35087,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",15
489890,35087,Oboe,Lyrical Etude,Tone Quality,12
489891,35087,Oboe,Lyrical Etude,Note Accuracy,8
489892,35087,Oboe,Lyrical Etude,Rhythmic Accuracy,8
489893,35087,Oboe,Lyrical Etude,Artistry,2
489894,35087,Oboe,Technical Etude,"Musicallity, Tempo & Style",12
489895,35087,Oboe,Technical Etude,Tone Quality,12
489896,35087,Oboe,Technical Etude,Note Accuracy,6
489897,35087,Oboe,Technical Etude,Rhythmic Accuracy,7
489898,35087,Oboe,Technical Etude,Artistry,1
489899,35087,Oboe,Scales,Chromatic,15
489900,35087,Oboe,Scales,G,5
489901,35087,Oboe,Scales,Ab,0
489902,35087,Oboe,Scales,A,0
489903,35087,Oboe,Scales,Bb,4
489904,35087,Oboe,Scales,B,5
489905,35087,Oboe,Scales,C,5
489906,35087,Oboe,Scales,Db,4
489907,35087,Oboe,Scales,D,4
489908,35087,Oboe,Scales,Eb,3
489909,35087,Oboe,Scales,E,3
489910,35087,Oboe,Scales,F,0
489911,35087,Oboe,Scales,Gb,0
489912,35087,Oboe,Scales,Note Accuracy/Consistency,18
489913,35087,Oboe,Scales,Tone Quality,12
489914,35087,Oboe,Scales,"Musicality, Tempo, & Style",7
489915,35087,Oboe,Sight-Reading,Note Accuracy,5
489916,35087,Oboe,Sight-Reading,Rhythmic Accuracy,6
489917,35087,Oboe,Sight-Reading,"Musicallity, Tempo & Style",7
489918,35087,Oboe,Sight-Reading,Tone Quality,3
489919,35087,Oboe,Sight-Reading,Artistry,3
489920,37184,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",14
489921,37184,French Horn,Lyrical Etude,Tone Quality,12
489922,37184,French Horn,Lyrical Etude,Note Accuracy,8
489923,37184,French Horn,Lyrical Etude,Rhythmic Accuracy,9
489924,37184,French Horn,Lyrical Etude,Artistry,3
489925,37184,French Horn,Technical Etude,"Musicallity, Tempo & Style",14
489926,37184,French Horn,Technical Etude,Tone Quality,11
489927,37184,French Horn,Technical Etude,Note Accuracy,7
489928,37184,French Horn,Technical Etude,Rhythmic Accuracy,9
489929,37184,French Horn,Technical Etude,Artistry,2
489930,37184,French Horn,Scales,Chromatic,14
489931,37184,French Horn,Scales,G,5
489932,37184,French Horn,Scales,Ab,5
489933,37184,French Horn,Scales,A,5
489934,37184,French Horn,Scales,Bb,4
489935,37184,French Horn,Scales,B,4
489936,37184,French Horn,Scales,C,5
489937,37184,French Horn,Scales,Db,7
489938,37184,French Horn,Scales,D,5
489939,37184,French Horn,Scales,Eb,3
489940,37184,French Horn,Scales,E,5
489941,37184,French Horn,Scales,F,7
489942,37184,French Horn,Scales,Gb,5
489943,37184,French Horn,Scales,Note Accuracy/Consistency,25
489944,37184,French Horn,Scales,Tone Quality,17
489945,37184,French Horn,Scales,"Musicality, Tempo, & Style",7
489946,37184,French Horn,Sight-Reading,Note Accuracy,5
489947,37184,French Horn,Sight-Reading,Rhythmic Accuracy,4
489948,37184,French Horn,Sight-Reading,"Musicallity, Tempo & Style",5
489949,37184,French Horn,Sight-Reading,Tone Quality,2
489950,37184,French Horn,Sight-Reading,Artistry,1
489951,37262,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",17
489952,37262,French Horn,Lyrical Etude,Tone Quality,12
489953,37262,French Horn,Lyrical Etude,Note Accuracy,8
489954,37262,French Horn,Lyrical Etude,Rhythmic Accuracy,9
489955,37262,French Horn,Lyrical Etude,Artistry,3
489956,35294,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",15
489957,35294,Oboe,Lyrical Etude,Tone Quality,11
489958,35294,Oboe,Lyrical Etude,Note Accuracy,9
489959,35294,Oboe,Lyrical Etude,Rhythmic Accuracy,7
489960,35294,Oboe,Lyrical Etude,Artistry,2
489961,35294,Oboe,Technical Etude,"Musicallity, Tempo & Style",14
489962,35294,Oboe,Technical Etude,Tone Quality,11
489963,35294,Oboe,Technical Etude,Note Accuracy,7
489964,35294,Oboe,Technical Etude,Rhythmic Accuracy,9
489965,35294,Oboe,Technical Etude,Artistry,1
489966,35294,Oboe,Scales,Chromatic,15
489967,35294,Oboe,Scales,G,0
489968,35294,Oboe,Scales,Ab,0
489969,35294,Oboe,Scales,A,0
489970,35294,Oboe,Scales,Bb,5
489971,35294,Oboe,Scales,B,1
489972,35294,Oboe,Scales,C,5
489973,35294,Oboe,Scales,Db,1
489974,35294,Oboe,Scales,D,1
489975,35294,Oboe,Scales,Eb,4
489976,35294,Oboe,Scales,E,0
489977,35294,Oboe,Scales,F,0
489978,35294,Oboe,Scales,Gb,0
489979,35294,Oboe,Scales,Note Accuracy/Consistency,22
489980,35294,Oboe,Scales,Tone Quality,16
489981,35294,Oboe,Scales,"Musicality, Tempo, & Style",9
489982,35294,Oboe,Sight-Reading,Note Accuracy,4
489983,35294,Oboe,Sight-Reading,Rhythmic Accuracy,5
489984,35294,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
489985,35294,Oboe,Sight-Reading,Tone Quality,3
489986,35294,Oboe,Sight-Reading,Artistry,2
489987,37262,French Horn,Technical Etude,"Musicallity, Tempo & Style",8
489988,37262,French Horn,Technical Etude,Tone Quality,9
489989,37262,French Horn,Technical Etude,Note Accuracy,5
489990,37262,French Horn,Technical Etude,Rhythmic Accuracy,6
489991,37262,French Horn,Technical Etude,Artistry,2
489992,37262,French Horn,Scales,Chromatic,14
489993,37262,French Horn,Scales,G,5
489994,37262,French Horn,Scales,Ab,5
489995,37262,French Horn,Scales,A,3
489996,37262,French Horn,Scales,Bb,5
489997,37262,French Horn,Scales,B,3
489998,37262,French Horn,Scales,C,4
489999,37262,French Horn,Scales,Db,3
490000,37262,French Horn,Scales,D,0
490001,37262,French Horn,Scales,Eb,0
490002,37262,French Horn,Scales,E,0
490003,37262,French Horn,Scales,F,0
490004,37262,French Horn,Scales,Gb,0
490005,37262,French Horn,Scales,Note Accuracy/Consistency,15
490006,37262,French Horn,Scales,Tone Quality,12
490007,37262,French Horn,Scales,"Musicality, Tempo, & Style",7
490008,37262,French Horn,Sight-Reading,Note Accuracy,5
490009,37262,French Horn,Sight-Reading,Rhythmic Accuracy,6
490010,37262,French Horn,Sight-Reading,"Musicallity, Tempo & Style",6
490011,37262,French Horn,Sight-Reading,Tone Quality,2
490012,37262,French Horn,Sight-Reading,Artistry,1
490013,38089,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",14
490014,38089,Tenor Saxophone,Lyrical Etude,Tone Quality,10
490015,38089,Tenor Saxophone,Lyrical Etude,Note Accuracy,8
490016,38089,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,7
490017,38089,Tenor Saxophone,Lyrical Etude,Artistry,3
490018,38089,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",14
490019,38089,Tenor Saxophone,Technical Etude,Tone Quality,11
490020,38089,Tenor Saxophone,Technical Etude,Note Accuracy,8
490021,38089,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,6
490022,38089,Tenor Saxophone,Technical Etude,Artistry,3
490023,35295,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",15
490024,35295,Oboe,Lyrical Etude,Tone Quality,11
490025,35295,Oboe,Lyrical Etude,Note Accuracy,8
490026,35295,Oboe,Lyrical Etude,Rhythmic Accuracy,10
490027,35295,Oboe,Lyrical Etude,Artistry,1
490028,35295,Oboe,Technical Etude,"Musicallity, Tempo & Style",14
490029,35295,Oboe,Technical Etude,Tone Quality,11
490030,35295,Oboe,Technical Etude,Note Accuracy,7
490031,35295,Oboe,Technical Etude,Rhythmic Accuracy,7
490032,35295,Oboe,Technical Etude,Artistry,0
490033,35295,Oboe,Scales,Chromatic,8
490034,35295,Oboe,Scales,G,0
490035,35295,Oboe,Scales,Ab,0
490036,35295,Oboe,Scales,A,0
490037,35295,Oboe,Scales,Bb,5
490038,35295,Oboe,Scales,B,0
490039,35295,Oboe,Scales,C,5
490040,35295,Oboe,Scales,Db,0
490041,35295,Oboe,Scales,D,0
490042,35295,Oboe,Scales,Eb,0
490043,35295,Oboe,Scales,E,0
490044,35295,Oboe,Scales,F,0
490045,35295,Oboe,Scales,Gb,0
490046,35295,Oboe,Scales,Note Accuracy/Consistency,15
490047,35295,Oboe,Scales,Tone Quality,15
490048,35295,Oboe,Scales,"Musicality, Tempo, & Style",8
490049,35295,Oboe,Sight-Reading,Note Accuracy,2
490050,35295,Oboe,Sight-Reading,Rhythmic Accuracy,2
490051,35295,Oboe,Sight-Reading,"Musicallity, Tempo & Style",3
490052,35295,Oboe,Sight-Reading,Tone Quality,2
490053,35295,Oboe,Sight-Reading,Artistry,0
490054,37272,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",12
490055,37272,French Horn,Lyrical Etude,Tone Quality,12
490056,37272,French Horn,Lyrical Etude,Note Accuracy,7
490057,37272,French Horn,Lyrical Etude,Rhythmic Accuracy,8
490058,37272,French Horn,Lyrical Etude,Artistry,2
490059,38089,Tenor Saxophone,Scales,Chromatic,10
490060,38089,Tenor Saxophone,Scales,G,2
490061,38089,Tenor Saxophone,Scales,Ab,4
490062,38089,Tenor Saxophone,Scales,A,4
490063,38089,Tenor Saxophone,Scales,Bb,4
490064,38089,Tenor Saxophone,Scales,B,3
490065,38089,Tenor Saxophone,Scales,C,4
490066,38089,Tenor Saxophone,Scales,Db,3
490067,38089,Tenor Saxophone,Scales,D,3
490068,38089,Tenor Saxophone,Scales,Eb,3
490069,38089,Tenor Saxophone,Scales,E,3
490070,38089,Tenor Saxophone,Scales,F,2
490071,38089,Tenor Saxophone,Scales,Gb,2
490072,38089,Tenor Saxophone,Scales,Note Accuracy/Consistency,27
490073,38089,Tenor Saxophone,Scales,Tone Quality,15
490074,38089,Tenor Saxophone,Scales,"Musicality, Tempo, & Style",6
490075,38089,Tenor Saxophone,Sight-Reading,Note Accuracy,5
490076,38089,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,5
490077,38089,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",5
490078,38089,Tenor Saxophone,Sight-Reading,Tone Quality,3
490079,38089,Tenor Saxophone,Sight-Reading,Artistry,2
490080,37272,French Horn,Technical Etude,"Musicallity, Tempo & Style",13
490081,37272,French Horn,Technical Etude,Tone Quality,6
490082,37272,French Horn,Technical Etude,Note Accuracy,4
490083,37272,French Horn,Technical Etude,Rhythmic Accuracy,5
490084,37272,French Horn,Technical Etude,Artistry,1
490085,35296,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",14
490086,35296,Oboe,Lyrical Etude,Tone Quality,11
490087,35296,Oboe,Lyrical Etude,Note Accuracy,9
490088,35296,Oboe,Lyrical Etude,Rhythmic Accuracy,9
490089,35296,Oboe,Lyrical Etude,Artistry,1
490090,35296,Oboe,Technical Etude,"Musicallity, Tempo & Style",14
490091,35296,Oboe,Technical Etude,Tone Quality,12
490092,35296,Oboe,Technical Etude,Note Accuracy,8
490093,35296,Oboe,Technical Etude,Rhythmic Accuracy,8
490094,35296,Oboe,Technical Etude,Artistry,1
490095,35296,Oboe,Scales,Chromatic,15
490096,35296,Oboe,Scales,G,0
490097,35296,Oboe,Scales,Ab,0
490098,35296,Oboe,Scales,A,0
490099,35296,Oboe,Scales,Bb,5
490100,35296,Oboe,Scales,B,4
490101,35296,Oboe,Scales,C,5
490102,35296,Oboe,Scales,Db,4
490103,35296,Oboe,Scales,D,5
490104,35296,Oboe,Scales,Eb,5
490105,35296,Oboe,Scales,E,0
490106,35296,Oboe,Scales,F,0
490107,35296,Oboe,Scales,Gb,0
490108,35296,Oboe,Scales,Note Accuracy/Consistency,23
490109,35296,Oboe,Scales,Tone Quality,16
490110,35296,Oboe,Scales,"Musicality, Tempo, & Style",9
490111,35296,Oboe,Sight-Reading,Note Accuracy,3
490112,35296,Oboe,Sight-Reading,Rhythmic Accuracy,6
490113,35296,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
490114,35296,Oboe,Sight-Reading,Tone Quality,2
490115,35296,Oboe,Sight-Reading,Artistry,2
490116,37272,French Horn,Scales,Chromatic,12
490117,37272,French Horn,Scales,G,0
490118,37272,French Horn,Scales,Ab,3
490119,37272,French Horn,Scales,A,0
490120,37272,French Horn,Scales,Bb,4
490121,37272,French Horn,Scales,B,3
490122,37272,French Horn,Scales,C,3
490123,37272,French Horn,Scales,Db,0
490124,37272,French Horn,Scales,D,0
490125,37272,French Horn,Scales,Eb,0
490126,37272,French Horn,Scales,E,0
490127,37272,French Horn,Scales,F,4
490128,37272,French Horn,Scales,Gb,0
490129,37272,French Horn,Scales,Note Accuracy/Consistency,10
490130,37272,French Horn,Scales,Tone Quality,4
490131,37272,French Horn,Scales,"Musicality, Tempo, & Style",6
490132,37272,French Horn,Sight-Reading,Note Accuracy,5
490133,37272,French Horn,Sight-Reading,Rhythmic Accuracy,5
490134,37272,French Horn,Sight-Reading,"Musicallity, Tempo & Style",4
490135,37272,French Horn,Sight-Reading,Tone Quality,2
490136,37272,French Horn,Sight-Reading,Artistry,1
490137,37759,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",9
490138,37759,Tenor Saxophone,Lyrical Etude,Tone Quality,8
490139,37759,Tenor Saxophone,Lyrical Etude,Note Accuracy,6
490140,37759,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,5
490141,37759,Tenor Saxophone,Lyrical Etude,Artistry,2
490173,37759,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",7
490174,37759,Tenor Saxophone,Technical Etude,Tone Quality,6
490175,37759,Tenor Saxophone,Technical Etude,Note Accuracy,5
490176,37759,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,5
490177,37759,Tenor Saxophone,Technical Etude,Artistry,1
490178,37759,Tenor Saxophone,Scales,Chromatic,6
490179,37759,Tenor Saxophone,Scales,G,1
490180,37759,Tenor Saxophone,Scales,Ab,0
490181,37759,Tenor Saxophone,Scales,A,0
490182,37759,Tenor Saxophone,Scales,Bb,2
490183,37759,Tenor Saxophone,Scales,B,0
490184,37759,Tenor Saxophone,Scales,C,2
490185,37759,Tenor Saxophone,Scales,Db,2
490186,37759,Tenor Saxophone,Scales,D,0
490187,37759,Tenor Saxophone,Scales,Eb,2
490188,37759,Tenor Saxophone,Scales,E,0
490189,37759,Tenor Saxophone,Scales,F,1
490190,37759,Tenor Saxophone,Scales,Gb,0
490191,37759,Tenor Saxophone,Scales,Note Accuracy/Consistency,18
490192,37759,Tenor Saxophone,Scales,Tone Quality,8
490193,37759,Tenor Saxophone,Scales,"Musicality, Tempo, & Style",4
490194,37759,Tenor Saxophone,Sight-Reading,Note Accuracy,4
490195,37759,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,3
490196,37759,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",5
490197,37759,Tenor Saxophone,Sight-Reading,Tone Quality,2
490198,37759,Tenor Saxophone,Sight-Reading,Artistry,1
490199,37291,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",11
490200,37291,French Horn,Lyrical Etude,Tone Quality,6
490201,37291,French Horn,Lyrical Etude,Note Accuracy,6
490202,37291,French Horn,Lyrical Etude,Rhythmic Accuracy,7
490203,37291,French Horn,Lyrical Etude,Artistry,1
490204,35299,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",10
490205,35299,Oboe,Lyrical Etude,Tone Quality,10
490206,35299,Oboe,Lyrical Etude,Note Accuracy,5
490207,35299,Oboe,Lyrical Etude,Rhythmic Accuracy,4
490208,35299,Oboe,Lyrical Etude,Artistry,0
490209,35299,Oboe,Technical Etude,"Musicallity, Tempo & Style",14
490210,35299,Oboe,Technical Etude,Tone Quality,11
490211,35299,Oboe,Technical Etude,Note Accuracy,5
490212,35299,Oboe,Technical Etude,Rhythmic Accuracy,5
490213,35299,Oboe,Technical Etude,Artistry,0
